File Path,Line Number,Type,Pattern,Severity,Match,Message,Code
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,146,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.facilityContact || 'Not specified'}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,163,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Wound Type:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,164,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.woundType}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,167,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Applications (12 months):</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,168,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.applicationCount}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,173,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Diagnosis Codes:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,174,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm ml-4"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,195,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Product:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,196,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.productName}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,199,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Manufacturer:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,200,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.manufacturerName}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,203,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Size:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,204,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.sizes.join(', ')}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,207,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Quantity:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,208,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.quantity}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,213,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Total ASP Price:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,214,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">${order.totalAspPrice.toFixed(2)}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,217,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Amount Due:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,218,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">${order.amountDue.toFixed(2)}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,221,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Shipping Speed:</span>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,222,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">{order.shippingSpeed || 'Standard'}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,263,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-sm"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,265,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-muted-foreground"">{doc.dateUploaded}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,285,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""w-2 h-2 bg-primary rounded-full mt-2""></div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,286,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex-1 text-sm"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,288,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""text-muted-foreground"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDetailView.tsx,292,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""mt-1 text-muted-foreground italic"">{action.notes}</div>"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,86,tailwind-class,text,warning,text-3xl,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h1 className=""text-3xl font-bold text-slate-900 mb-2"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,86,tailwind-class,text,warning,text-slate-900,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h1 className=""text-3xl font-bold text-slate-900 mb-2"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,89,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-muted-foreground"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,93,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<Button className=""bg-primary hover:bg-primary/90"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,93,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<Button className=""bg-primary hover:bg-primary/90"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,100,tailwind-class,background,warning,bg-background,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""sticky top-0 z-10 bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60 border-b mb-6"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,100,tailwind-class,background,warning,bg-background,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""sticky top-0 z-10 bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60 border-b mb-6"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,100,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""sticky top-0 z-10 bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60 border-b mb-6"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,101,tailwind-class,background,warning,bg-muted,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""flex space-x-1 p-1 bg-muted rounded-lg w-fit"">"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,104,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className={`px-4 py-2 rounded-md text-sm font-medium transition-colors ${"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,106,tailwind-class,background,warning,bg-background,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-background text-foreground shadow-sm'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,106,tailwind-class,text,warning,text-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-background text-foreground shadow-sm'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,107,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'text-muted-foreground hover:text-foreground'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,107,tailwind-class,text,warning,text-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'text-muted-foreground hover:text-foreground'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,114,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className={`px-4 py-2 rounded-md text-sm font-medium transition-colors ${"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,116,tailwind-class,background,warning,bg-background,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-background text-foreground shadow-sm'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,116,tailwind-class,text,warning,text-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"? 'bg-background text-foreground shadow-sm'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,117,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'text-muted-foreground hover:text-foreground'"
resources\js\Pages\QuickRequest\Orders\admin\OrderDashboard.tsx,117,tailwind-class,text,warning,text-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'text-muted-foreground hover:text-foreground'"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,34,tailwind-class,background,warning,bg-gray-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"case 'Not Required': return 'bg-gray-100 text-gray-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,35,tailwind-class,background,warning,bg-yellow-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"case 'Pending': return 'bg-yellow-100 text-yellow-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,35,tailwind-class,text,warning,text-yellow-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"case 'Pending': return 'bg-yellow-100 text-yellow-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,36,tailwind-class,background,warning,bg-blue-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"case 'Sent': return 'bg-blue-100 text-blue-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,36,tailwind-class,text,warning,text-blue-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"case 'Sent': return 'bg-blue-100 text-blue-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,37,tailwind-class,background,warning,bg-purple-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"case 'Results Received': return 'bg-purple-100 text-purple-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,37,tailwind-class,text,warning,text-purple-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"case 'Results Received': return 'bg-purple-100 text-purple-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,38,tailwind-class,background,warning,bg-green-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"case 'Verified': return 'bg-green-100 text-green-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,38,tailwind-class,text,warning,text-green-800,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"case 'Verified': return 'bg-green-100 text-green-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,39,tailwind-class,background,warning,bg-gray-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"default: return 'bg-gray-100 text-gray-800';"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,72,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""grid grid-cols-2 gap-4 text-sm"">"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,94,tailwind-class,background,warning,bg-muted,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-3 bg-muted/50 rounded-lg"">"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,95,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className=""font-medium text-sm"">Notes:</span>"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,96,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm mt-1"">{order.ivrData.notes}</p>"
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,text,warning,text-primary-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\IVRSection.tsx,186,tailwind-class,border,warning,border-0,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,84,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-muted-foreground"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,84,tailwind-class,text,warning,text-muted-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-muted-foreground"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,159,tailwind-class,background,warning,bg-green-50,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-3 bg-green-50 border border-green-200 rounded-md"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,159,tailwind-class,border,warning,border-green-200,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-3 bg-green-50 border border-green-200 rounded-md"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,160,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-green-700"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,160,tailwind-class,text,warning,text-green-700,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-green-700"">"
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,background,warning,bg-primary,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,text,warning,text-primary-foreground,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\QuickRequest\Orders\admin\AdminActionModals.tsx,210,tailwind-class,border,warning,border-0,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"className=""block w-full text-sm text-gray-500 file:mr-4 file:py-2 file:px-4 file:rounded-full file:border-0 file:text-sm file:font-semibold file:bg-primary file:text-primary-foreground hover:file:bg-primary/90"""
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,27,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"const inputBaseClasses = ""mt-1 block w-full rounded-md border-gray-300 shadow-sm focus:border-indigo-500 focus:ring-indigo-500 sm:text-sm"";"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,27,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"const inputBaseClasses = ""mt-1 block w-full rounded-md border-gray-300 shadow-sm focus:border-indigo-500 focus:ring-indigo-500 sm:text-sm"";"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,27,tailwind-class,border,warning,border-indigo-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"const inputBaseClasses = ""mt-1 block w-full rounded-md border-gray-300 shadow-sm focus:border-indigo-500 focus:ring-indigo-500 sm:text-sm"";"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,49,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Diagnosis (SSP)</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,51,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<fieldset><legend className=""text-sm font-medium text-gray-700"">Diagnosis Type</legend>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,78,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Lab Results (SSP)</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,87,tailwind-class,text,warning,text-md,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h4 className=""text-md font-medium text-gray-800 mt-3 mb-1"">Additional Clinical (If Applicable)</h4>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,95,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Treated for infection?</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,108,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Wound Description (SSP)</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,110,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Wound Depth Classification:</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,117,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Exposed Structures (select all that apply):</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,131,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Wound Measurements (cm):</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,140,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Wagner Grade (DFU only)</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,147,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Evidence of Infection/Osteomyelitis:</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""hasInfection"" value=""yes"" checked={formData.hasInfection === true} onChange={() => handleChange('hasInfection', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""hasInfection"" value=""no"" checked={formData.hasInfection === false} onChange={() => handleChange('hasInfection', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,148,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Evidence of necrotic tissue:</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""hasNecroticTissue"" value=""yes"" checked={formData.hasNecroticTissue === true} onChange={() => handleChange('hasNecroticTissue', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""hasNecroticTissue"" value=""no"" checked={formData.hasNecroticTissue === false} onChange={() => handleChange('hasNecroticTissue', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,149,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Active Charcot deformity:</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""hasCharcotDeformity"" value=""yes"" checked={formData.hasCharcotDeformity === true} onChange={() => handleChange('hasCharcotDeformity', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""hasCharcotDeformity"" value=""no"" checked={formData.hasCharcotDeformity === false} onChange={() => handleChange('hasCharcotDeformity', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,150,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Known or suspected malignancy:</label><div className=""mt-2 space-x-4""><label className=""flex items-center""><input type=""radio"" name=""hasMalignancy"" value=""yes"" checked={formData.hasMalignancy === true} onChange={() => handleChange('hasMalignancy', true)} className=""mr-1.5""/> Yes</label><label className=""flex items-center""><input type=""radio"" name=""hasMalignancy"" value=""no"" checked={formData.hasMalignancy === false} onChange={() => handleChange('hasMalignancy', false)} className=""mr-1.5""/> No</label></div></div>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,160,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Circulation Assessment (SSP)</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,173,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Doppler: Triphasic/Biphasic waveforms at ankle?</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,183,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Imaging:</label>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,198,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""text-lg font-medium text-gray-900"">Conservative Treatment (Past 30 Days) (SSP)</h3>"
resources\js\Pages\ProductRequest\Components\ClinicalAssessment\WoundCareAssessmentForm.tsx,207,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div><label className=""block text-sm font-medium text-gray-700"">Used Standard compression therapy for venous stasis ulcers:</label>"
